228	NM_001014796	chr1	+	162632380	162786573	162719063	162780246	19	162632380,162655210,162705051,162719036,162753094,162754623,162755155,162755663,162759795,162761210,162766000,162767228,162770301,162772023,162773468,162775651,162776135,162778579,162780111,	162632631,162655374,162705131,162719145,162753197,162754855,162755303,162755769,162759979,162761454,162766063,162767359,162770512,162772247,162773596,162775843,162776370,162778729,162786573,	0	DDR2	cmpl	cmpl	-1,-1,-1,0,1,2,0,1,2,0,1,1,0,1,0,2,2,0,0,
228	NM_001354982	chr1	+	162631926	162786573	162719063	162780246	18	162631926,162655210,162719036,162753094,162754623,162755155,162755663,162759795,162761210,162766000,162767228,162770301,162772023,162773468,162775651,162776135,162778579,162780111,	162632093,162655374,162719145,162753197,162754855,162755303,162755769,162759979,162761454,162766063,162767359,162770512,162772247,162773596,162775843,162776370,162778729,162786573,	0	DDR2	cmpl	cmpl	-1,-1,0,1,2,0,1,2,0,1,1,0,1,0,2,2,0,0,
125	NM_005228	chr7	+	55019020	55208080	55019277	55205617	28	55019020,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55208080,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346899	chr7	+	55019020	55208080	55019277	55205617	27	55019020,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55208080,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346898	chr7	+	55019020	55203076	55019277	55202765	27	55019020,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_001346897	chr7	+	55019020	55203076	55019277	55202765	26	55019020,55142285,55143304,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,	55019365,55142437,55143488,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55203076,	0	EGFR	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,
125	NM_201282	chr7	+	55019031	55168635	55019277	55168529	16	55019031,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55168522,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55168635,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_001346900	chr7	+	55109816	55208080	55142356	55205617	28	55109816,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55109958,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55208080,	0	EGFR	cmpl	cmpl	-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_001346941	chr7	+	55019020	55208080	55019277	55205617	22	55019020,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55171174,55172982,55173920,55174721,55181292,55191718,55192765,55198716,55200315,55201187,55201734,55202516,55205255,	55019365,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171213,55173124,55174043,55174820,55181478,55191874,55192841,55198863,55200413,55201355,55201782,55202625,55208080,	0	EGFR	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
125	NM_201284	chr7	+	55019031	55171045	55019277	55170544	16	55019031,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,55157662,55160138,55161498,55163732,55165279,55170306,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156832,55157753,55160338,55161631,55163823,55165437,55171045,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,
125	NM_201283	chr7	+	55019031	55156951	55019277	55156843	10	55019031,55142285,55143304,55146605,55151293,55152545,55154010,55155829,55156532,55156758,	55019365,55142437,55143488,55146740,55151362,55152664,55154152,55155946,55156659,55156951,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,
110	NR_110535	chr17	+	39699977	39728662	39728662	39728662	27	39699977,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,39719786,39723318,39723537,39723911,39724725,39725048,39725326,39725706,39726561,39726814,39727294,39727688,	39700311,39707204,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717480,39719834,39723457,39723660,39724010,39724911,39725204,39725402,39725853,39726659,39727003,39727547,39728662,	0	ERBB2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
110	NM_001289936	chr17	+	39688083	39728662	39699559	39728044	31	39688083,39688695,39693260,39694987,39699536,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,39719786,39723318,39723537,39723911,39724725,39725048,39725326,39725706,39726561,39726814,39727294,39727688,	39688278,39688800,39693325,39695181,39699587,39707141,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717480,39719834,39723457,39723660,39724010,39724911,39725204,39725402,39725853,39726659,39727003,39727547,39728662,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
110	NM_001289937	chr17	+	39699977	39728662	39700238	39727697	26	39699977,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,39719786,39723318,39723537,39723911,39724725,39725048,39725326,39725706,39726561,39726814,39727688,	39700311,39707141,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717480,39719834,39723457,39723660,39724010,39724911,39725204,39725402,39725853,39726659,39727003,39728662,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,
110	NM_004448	chr17	+	39699977	39728662	39700238	39728044	27	39699977,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,39719786,39723318,39723537,39723911,39724725,39725048,39725326,39725706,39726561,39726814,39727294,39727688,	39700311,39707141,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717480,39719834,39723457,39723660,39724010,39724911,39725204,39725402,39725853,39726659,39727003,39727547,39728662,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
110	NM_001289938	chr17	+	39688083	39717657	39707006	39717484	18	39688083,39688695,39693260,39694987,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,	39688278,39688800,39693325,39695181,39707141,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717657,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,
110	NM_001005862	chr17	+	39688083	39728662	39707006	39728044	30	39688083,39688695,39693260,39694987,39706989,39708320,39709317,39709812,39710085,39710339,39711927,39712321,39715285,39715445,39715739,39716300,39716514,39717319,39719786,39723318,39723537,39723911,39724725,39725048,39725326,39725706,39726561,39726814,39727294,39727688,	39688278,39688800,39693325,39695181,39707141,39708534,39709452,39709881,39710201,39710481,39712047,39712448,39715359,39715536,39715939,39716433,39716605,39717480,39719834,39723457,39723660,39724010,39724911,39725204,39725402,39725853,39726659,39727003,39727547,39728662,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
27	NM_001328100	chr6	+	151809106	152129603	151842663	152125348	7	151809106,151842596,151880654,151944172,152011655,152060990,152125265,	151809271,151842787,151880771,151944508,152011794,152061124,152129603,	0	ESR1	cmpl	cmpl	-1,0,1,1,1,2,1,
27	NM_001291241	chr6	+	151805672	152103273	151807912	152098966	9	151805672,151807842,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151805820,151808364,151842787,151880768,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	-1,0,2,1,1,1,2,1,2,
27	NM_001291230	chr6	+	151805672	152103273	151807912	152098966	9	151805672,151807842,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151805820,151808364,151842793,151880771,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	-1,0,2,1,1,1,2,1,2,
27	NM_000125	chr6	+	151807678	152103273	151807912	152098966	8	151807678,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151808364,151842787,151880771,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	0,2,1,1,1,2,1,2,
27	NM_001122742	chr6	+	151690495	152103273	151807912	152098966	10	151690495,151701874,151807842,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151690664,151702005,151808364,151842787,151880771,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	-1,-1,0,2,1,1,1,2,1,2,
27	NM_001122741	chr6	+	151805672	152103273	151807912	152098966	9	151805672,151807842,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151805820,151808364,151842787,151880771,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	-1,0,2,1,1,1,2,1,2,
27	NM_001122740	chr6	+	151807318	152103273	151807912	152098966	9	151807318,151807842,151842596,151880654,151944172,152011655,152060990,152094384,152098731,	151807509,151808364,151842787,151880771,151944508,152011794,152061124,152094568,152103273,	0	ESR1	cmpl	cmpl	-1,0,2,1,1,1,2,1,2,
1720	NM_001203248	chr7	-	148807371	148884349	148807645	148847298	20	148807371,148809070,148809309,148810332,148811624,148813958,148814913,148815505,148816683,148817221,148817876,148819595,148826468,148827163,148828739,148829727,148832633,148846496,148847181,148884163,	148807706,148809155,148809390,148810414,148811720,148814137,148815039,148815546,148816778,148817391,148818117,148819687,148826632,148827266,148828880,148829848,148832750,148846598,148847305,148884349,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,1,2,0,1,0,1,2,1,1,0,0,0,0,-1,
1720	NM_152998	chr7	-	148807371	148884349	148807645	148847298	19	148807371,148809070,148809309,148810332,148811624,148813958,148814913,148815505,148816683,148817221,148817876,148819595,148826468,148827163,148828739,148829727,148846469,148847181,148884163,	148807706,148809155,148809390,148810414,148811720,148814137,148815039,148815546,148816778,148817391,148818117,148819687,148826632,148827266,148828880,148829848,148846598,148847305,148884349,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,1,2,0,1,0,1,2,1,1,0,0,0,-1,
1720	NM_001203249	chr7	-	148807371	148883509	148807645	148847298	19	148807371,148809070,148809309,148810332,148811624,148813958,148815505,148816683,148817221,148817876,148819595,148826468,148827163,148828739,148829727,148832633,148846496,148847181,148883196,	148807706,148809155,148809390,148810414,148811720,148814137,148815546,148816778,148817391,148818117,148819687,148826632,148827266,148828880,148829848,148832750,148846598,148847305,148883509,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,2,0,1,0,1,2,1,1,0,0,0,0,-1,
1720	NM_004456	chr7	-	148807371	148884349	148807645	148847298	20	148807371,148809070,148809309,148810332,148811624,148813958,148814913,148815505,148816683,148817221,148817876,148819595,148826453,148827163,148828739,148829727,148832633,148846469,148847181,148884163,	148807706,148809155,148809390,148810414,148811720,148814137,148815039,148815546,148816778,148817391,148818117,148819687,148826632,148827266,148828880,148829848,148832750,148846598,148847305,148884349,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,1,2,0,1,0,1,2,1,1,0,0,0,0,-1,
1720	NM_001203247	chr7	-	148807371	148884349	148807645	148847298	20	148807371,148809070,148809309,148810332,148811624,148813958,148814913,148815505,148816683,148817221,148817876,148819595,148826468,148827163,148828739,148829727,148832633,148846469,148847181,148884163,	148807706,148809155,148809390,148810414,148811720,148814137,148815039,148815546,148816778,148817391,148818117,148819687,148826632,148827266,148828880,148829848,148832750,148846598,148847305,148884349,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,1,2,0,1,0,1,2,1,1,0,0,0,0,-1,
218	NM_001349798	chr4	-	152321257	152536095	152322880	152411803	14	152321257,152324183,152326005,152328207,152329671,152330731,152332595,152337801,152346929,152350041,152411302,152412479,152534940,152535126,	152323149,152324394,152326231,152328389,152329785,152330868,152332719,152337936,152347071,152350124,152411872,152412529,152535033,152536095,	0	FBXW7	cmpl	cmpl	1,0,2,0,0,1,0,0,2,0,0,-1,-1,-1,
218	NM_033632	chr4	-	152321257	152535033	152322880	152411803	12	152321257,152324183,152326005,152328207,152329671,152330731,152332595,152337801,152346929,152350041,152411302,152534940,	152323149,152324394,152326231,152328389,152329785,152330868,152332719,152337936,152347071,152350124,152411872,152535033,	0	FBXW7	cmpl	cmpl	1,0,2,0,0,1,0,0,2,0,0,-1,
218	NM_001257069	chr4	-	152411159	152535241	152411272	152411803	4	152411159,152412479,152534940,152535126,	152411872,152412529,152535033,152535241,	0	FBXW7	cmpl	cmpl	0,-1,-1,-1,
1747	NM_018315	chr4	-	152321257	152352958	152322880	152352730	11	152321257,152324183,152326005,152328207,152329671,152330731,152332595,152337801,152346929,152350041,152352469,	152323149,152324394,152326231,152328389,152329785,152330868,152332719,152337936,152347071,152350124,152352958,	0	FBXW7	cmpl	cmpl	1,0,2,0,0,1,0,0,2,0,0,
1747	NM_001013415	chr4	-	152321257	152382512	152322880	152382335	11	152321257,152324183,152326005,152328207,152329671,152330731,152332595,152337801,152346929,152350041,152382188,	152323149,152324394,152326231,152328389,152329785,152330868,152332719,152337936,152347071,152350124,152382512,	0	FBXW7	cmpl	cmpl	1,0,2,0,0,1,0,0,2,0,0,
878	NM_015850	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_023110	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001174064	chr8	-	38411137	38468834	38413627	38440372	19	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428345,38429681,38440305,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38440373,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,-1,
878	NM_001174065	chr8	-	38411137	38467845	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_023105	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_023106	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001174067	chr8	-	38411137	38467845	38413627	38461106	19	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38461095,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38461255,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,2,0,-1,
878	NM_001174066	chr8	-	38411137	38467845	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38457355,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001174063	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428345,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001354370	chr8	-	38411137	38468834	38412388	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001354369	chr8	-	38411137	38467845	38412388	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467671,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001354368	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001354367	chr8	-	38411137	38468834	38412388	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467980,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_001144914	chr10	-	121478329	121593967	121479856	121593817	15	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121538591,121551289,121564501,121565437,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121538715,121551459,121564579,121565704,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,1,1,0,
188	NM_001320658	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515122,121517318,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_001144919	chr10	-	121481852	121598458	121482171	121593817	17	121481852,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121593708,121597961,	121482177,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
188	NR_073009	chr10	-	121478329	121598458	121598458	121598458	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121518681,121519978,121538591,121551289,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121518829,121520169,121538715,121551459,121593967,121598458,	0	FGFR2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
188	NM_001320654	chr10	-	121478329	121531314	121479856	121526752	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121526154,121526728,121527675,121530321,121531266,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121526194,121526954,121528003,121530458,121531314,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,0,-1,-1,-1,
188	NM_000141	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_023029	chr10	-	121478329	121593967	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,
188	NM_001144917	chr10	-	121478329	121598458	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,1,1,0,-1,
188	NM_001144918	chr10	-	121478329	121598458	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515122,121517318,121519978,121538591,121551289,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,0,-1,
188	NM_022970	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_001144913	chr10	-	121481852	121593967	121482171	121593817	17	121481852,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121565437,121593708,	121482177,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121565704,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,
188	NM_001144916	chr10	-	121478329	121594258	121479856	121593817	15	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121594258,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,0,
188	NM_001144915	chr10	-	121478329	121596645	121479580	121593817	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121593708,121596476,	121479670,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121593967,121596645,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
